"Title","Pupil progress (‘Progress 8’) between ages 11 and 16 (key stage 2 to key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-05"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Hampshire","Local Authority","E10000014","All pupils","All pupils","-0.09","326","-0.2","0.03"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Isle of Wight","Local Authority","E06000046","All pupils","All pupils","-0.31","27","-0.71","0.09"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Kent","Local Authority","E10000016","All pupils","All pupils","0.11","480","0.01","0.2"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Medway","Local Authority","E06000035","All pupils","All pupils","0.04","112","-0.16","0.23"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","-0.12","176","-0.28","0.04"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","-0.05","268","-0.18","0.07"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Portsmouth","Local Authority","E06000044","All pupils","All pupils","0.41","52","0.12","0.7"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Reading","Local Authority","E06000038","All pupils","All pupils","-0.49","95","-0.71","-0.28"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Slough","Local Authority","E06000039","All pupils","All pupils","0.09","104","-0.11","0.29"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Southampton","Local Authority","E06000045","All pupils","All pupils","-0.09","91","-0.31","0.12"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Surrey","Local Authority","E10000030","All pupils","All pupils","0.2","443","0.1","0.3"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","West Berkshire","Local Authority","E06000037","All pupils","All pupils","0.14","69","-0.11","0.39"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","West Sussex","Local Authority","E10000032","All pupils","All pupils","0.15","231","0.02","0.29"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","0.44","85","0.21","0.66"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Wokingham","Local Authority","E06000041","All pupils","All pupils","-0.12","85","-0.35","0.1"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","South West","Region","E12000009","All pupils","All pupils","-0.07","1299","-0.13","-0.01"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","-0.36","68","-0.61","-0.1"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Bournemouth","Local Authority","E06000028","All pupils","All pupils","0.12","62","-0.14","0.39"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","-0.3","199","-0.45","-0.15"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Cornwall","Local Authority","E06000052","All pupils","All pupils","0.09","93","-0.13","0.3"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Devon","Local Authority","E10000008","All pupils","All pupils","0.06","82","-0.17","0.29"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Dorset","Local Authority","E10000009","All pupils","All pupils","-0.07","77","-0.3","0.17"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","-0.25","182","-0.4","-0.1"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils","N/A","0","N/A","N/A"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","North Somerset","Local Authority","E06000024","All pupils","All pupils","0.18","63","-0.09","0.44"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Plymouth","Local Authority","E06000026","All pupils","All pupils","0.02","38","-0.31","0.36"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Poole","Local Authority","E06000029","All pupils","All pupils","0.25","45","-0.06","0.56"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Somerset","Local Authority","E10000027","All pupils","All pupils","0.17","92","-0.05","0.38"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","-0.14","102","-0.34","0.07"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Swindon","Local Authority","E06000030","All pupils","All pupils","-0.09","57","-0.36","0.19"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Torbay","Local Authority","E06000027","All pupils","All pupils","0.27","35","-0.08","0.62"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Wiltshire","Local Authority","E06000054","All pupils","All pupils","-0.06","104","-0.26","0.15"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","0.31","46394","0.3","0.32"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","North East","Region","E12000001","All pupils","All pupils","0.53","815","0.46","0.6"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","County Durham","Local Authority","E06000047","All pupils","All pupils","0.74","30","0.36","1.12"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Darlington","Local Authority","E06000005","All pupils","All pupils","-0.08","20","-0.55","0.38"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Gateshead","Local Authority","E08000037","All pupils","All pupils","0.85","34","0.5","1.21"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Hartlepool","Local Authority","E06000001","All pupils","All pupils","0.3","14","-0.25","0.86"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Middlesbrough","Local Authority","E06000002","All pupils","All pupils","0.8","163","0.64","0.96"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Newcastle upon Tyne","Local Authority","E08000021","All pupils","All pupils","0.56","223","0.42","0.7"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","North Tyneside","Local Authority","E08000022","All pupils","All pupils","0.27","36","-0.07","0.62"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Northumberland","Local Authority","E06000057","All pupils","All pupils","0.64","38","0.3","0.98"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Redcar and Cleveland","Local Authority","E06000003","All pupils","All pupils","0.08","19","-0.39","0.56"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","South Tyneside","Local Authority","E08000023","All pupils","All pupils","0.24","54","-0.04","0.53"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Stockton-on-Tees","Local Authority","E06000004","All pupils","All pupils","0.34","96","0.12","0.55"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Sunderland","Local Authority","E08000024","All pupils","All pupils","0.48","88","0.26","0.7"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","North West","Region","E12000002","All pupils","All pupils","0.3","5837","0.27","0.33"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Blackburn with Darwen","Local Authority","E06000008","All pupils","All pupils","0.47","711","0.39","0.54"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Blackpool","Local Authority","E06000009","All pupils","All pupils","0.8","16","0.28","1.32"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Bolton","Local Authority","E08000001","All pupils","All pupils","0.27","579","0.18","0.36"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Bury","Local Authority","E08000002","All pupils","All pupils","0.32","220","0.18","0.46"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Cheshire East","Local Authority","E06000049","All pupils","All pupils","0.32","49","0.02","0.61"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Cheshire West and Chester","Local Authority","E06000050","All pupils","All pupils","0.66","27","0.26","1.06"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Cumbria","Local Authority","E10000006","All pupils","All pupils","0.51","23","0.08","0.95"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Halton","Local Authority","E06000006","All pupils","All pupils","!","!","!","!"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Knowsley","Local Authority","E08000011","All pupils","All pupils","!","!","!","!"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Lancashire","Local Authority","E10000017","All pupils","All pupils","0.2","1073","0.14","0.26"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Liverpool","Local Authority","E08000012","All pupils","All pupils","0.31","108","0.11","0.51"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Manchester","Local Authority","E08000003","All pupils","All pupils","0.44","837","0.37","0.52"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Oldham","Local Authority","E08000004","All pupils","All pupils","0.07","780","-0.01","0.14"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Rochdale","Local Authority","E08000005","All pupils","All pupils","0.23","533","0.14","0.32"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Salford","Local Authority","E08000006","All pupils","All pupils","0.75","31","0.37","1.12"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Sefton","Local Authority","E08000014","All pupils","All pupils","0.48","17","-0.02","0.99"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","St. Helens","Local Authority","E08000013","All pupils","All pupils","0.66","13","0.09","1.24"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Stockport","Local Authority","E08000007","All pupils","All pupils","0.32","151","0.15","0.49"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Tameside","Local Authority","E08000008","All pupils","All pupils","0.42","233","0.28","0.55"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Trafford","Local Authority","E08000009","All pupils","All pupils","0.23","301","0.11","0.35"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Warrington","Local Authority","E06000007","All pupils","All pupils","0.35","46","0.04","0.65"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Wigan","Local Authority","E08000010","All pupils","All pupils","0.59","26","0.18","1"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Wirral","Local Authority","E08000015","All pupils","All pupils","0.8","56","0.53","1.08"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Yorkshire and the Humber","Region","E12000003","All pupils","All pupils","0.09","5680","0.07","0.12"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Barnsley","Local Authority","E08000016","All pupils","All pupils","0.9","4","-0.14","1.94"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Bradford","Local Authority","E08000032","All pupils","All pupils","-0.02","2371","-0.06","0.02"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Calderdale","Local Authority","E08000033","All pupils","All pupils","0.16","363","0.05","0.27"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Doncaster","Local Authority","E08000017","All pupils","All pupils","0.25","67","0","0.51"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","East Riding of Yorkshire","Local Authority","E06000011","All pupils","All pupils","0.19","10","-0.46","0.85"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Kingston upon Hull, City of","Local Authority","E06000010","All pupils","All pupils","0.43","15","-0.11","0.96"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Kirklees","Local Authority","E08000034","All pupils","All pupils","0.12","1097","0.06","0.19"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","Leeds","Local Authority","E08000035","All pupils","All pupils","0.08","804","0","0.15"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","North East Lincolnshire","Local Authority","E06000012","All pupils","All pupils","0.23","8","-0.51","0.96"
