"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","Boys","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","Boys","83","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","Boys","75","%","40"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","Boys","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","Boys","84","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","Boys","50","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","Boys","!","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","Boys","64","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","Boys","64","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","Boys","79","%","34"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","Boys","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","Boys","100","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","Boys","100","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","Boys","!","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","Boys","100","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","Boys","100","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","Boys","100","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","Boys","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","Boys","!","%","4"
