"Title","Mathematics attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-05-04"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","Boys","73","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","Boys","72","%","180"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","Boys","75","%","117"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","Boys","74","%","105"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","Boys","84","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Boys","79","%","108"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","Boys","69","%","78"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","Boys","80","%","188"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","Boys","78","%","232"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","Boys","77","%","229"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","Boys","82","%","195"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","Boys","80","%","309"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","Boys","81","%","190"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","Boys","79","%","140"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","Boys","74","%","236"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Boys","84","%","144"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","Boys","71","%","119"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","Boys","78","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","Boys","67","%","200"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Boys","68","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","Boys","76","%","107"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Boys","79","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","Boys","82","%","212"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","Boys","71","%","108"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","Boys","75","%","293"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","Boys","79","%","109"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","Boys","74","%","138"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","Boys","72","%","283"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","Boys","82","%","157"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","Boys","84","%","158"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","Boys","72","%","152"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","Boys","72","%","370"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","Boys","77","%","183"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","Boys","84","%","148"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","Boys","72","%","367"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","Boys","77","%","227"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","Boys","77","%","86"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","Boys","73","%","222"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","Boys","75","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","Boys","74","%","27"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","Boys","!","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","Boys","79","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","Boys","81","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","Boys","68","%","34"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","Boys","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","Boys","82","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","Boys","67","%","52"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","Boys","64","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","Boys","65","%","23"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","Boys","!","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","Boys","79","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","Boys","68","%","40"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","Boys","59","%","61"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","Boys","78","%","82"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","Boys","81","%","26"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","Boys","78","%","65"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","Boys","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","Boys","78","%","27"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","Boys","75","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","Boys","80","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","Boys","77","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","Boys","57","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","Boys","72","%","341"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","Boys","75","%","57"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","Boys","79","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","Boys","65","%","84"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","Boys","86","%","36"
