"Title","Reading attainments for children aged 5 to 7 by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 1 statistics https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value"
"South West","Swindon","E06000030","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Torbay","E06000027","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Wiltshire","E06000054","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"North East","County Durham","E06000047","All","All","All","All/Boys/Girls","75"
"North East","Darlington","E06000005","All","All","All","All/Boys/Girls","75"
"North East","Gateshead","E08000037","All","All","All","All/Boys/Girls","77"
"North East","Hartlepool","E06000001","All","All","All","All/Boys/Girls","73"
"North East","Middlesbrough","E06000002","All","All","All","All/Boys/Girls","67"
"North East","Newcastle upon Tyne","E08000021","All","All","All","All/Boys/Girls","73"
"North East","North Tyneside","E08000022","All","All","All","All/Boys/Girls","76"
"North East","Northumberland","E06000057","All","All","All","All/Boys/Girls","78"
"North East","Redcar and Cleveland","E06000003","All","All","All","All/Boys/Girls","77"
"North East","South Tyneside","E08000023","All","All","All","All/Boys/Girls","78"
"North East","Stockton-on-Tees","E06000004","All","All","All","All/Boys/Girls","76"
"North East","Sunderland","E08000024","All","All","All","All/Boys/Girls","75"
"North West","Blackburn with Darwen","E06000008","All","All","All","All/Boys/Girls","74"
"North West","Blackpool","E06000009","All","All","All","All/Boys/Girls","74"
"North West","Bolton","E08000001","All","All","All","All/Boys/Girls","71"
"North West","Bury","E08000002","All","All","All","All/Boys/Girls","72"
"North West","Cheshire East","E06000049","All","All","All","All/Boys/Girls","75"
"North West","Cheshire West and Chester","E06000050","All","All","All","All/Boys/Girls","74"
"North West","Cumbria","E10000006","All","All","All","All/Boys/Girls","69"
"North West","Halton","E06000006","All","All","All","All/Boys/Girls","67"
"North West","Knowsley","E08000011","All","All","All","All/Boys/Girls","68"
"North West","Lancashire","E10000017","All","All","All","All/Boys/Girls","74"
"North West","Liverpool","E08000012","All","All","All","All/Boys/Girls","64"
"North West","Manchester","E08000003","All","All","All","All/Boys/Girls","70"
"North West","Oldham","E08000004","All","All","All","All/Boys/Girls","67"
"North West","Rochdale","E08000005","All","All","All","All/Boys/Girls","71"
"North West","Salford","E08000006","All","All","All","All/Boys/Girls","74"
"North West","Sefton","E08000014","All","All","All","All/Boys/Girls","70"
"North West","St. Helens","E08000013","All","All","All","All/Boys/Girls","68"
"North West","Stockport","E08000007","All","All","All","All/Boys/Girls","76"
"North West","Tameside","E08000008","All","All","All","All/Boys/Girls","70"
"North West","Trafford","E08000009","All","All","All","All/Boys/Girls","79"
"North West","Warrington","E06000007","All","All","All","All/Boys/Girls","76"
"North West","Wigan","E08000010","All","All","All","All/Boys/Girls","74"
"North West","Wirral","E08000015","All","All","All","All/Boys/Girls","71"
"Yorkshire and The Humber","Barnsley","E08000016","All","All","All","All/Boys/Girls","70"
"Yorkshire and The Humber","Bradford","E08000032","All","All","All","All/Boys/Girls","70"
"Yorkshire and The Humber","Calderdale","E08000033","All","All","All","All/Boys/Girls","66"
"Yorkshire and The Humber","Doncaster","E08000017","All","All","All","All/Boys/Girls","70"
"Yorkshire and The Humber","East Riding of Yorkshire","E06000011","All","All","All","All/Boys/Girls","76"
"Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","All","All","All","All/Boys/Girls","72"
"Yorkshire and The Humber","Kirklees","E08000034","All","All","All","All/Boys/Girls","71"
"Yorkshire and The Humber","Leeds","E08000035","All","All","All","All/Boys/Girls","65"
"Yorkshire and The Humber","North East Lincolnshire","E06000012","All","All","All","All/Boys/Girls","72"
"Yorkshire and The Humber","North Lincolnshire","E06000013","All","All","All","All/Boys/Girls","78"
"Yorkshire and The Humber","North Yorkshire","E10000023","All","All","All","All/Boys/Girls","72"
"Yorkshire and The Humber","Rotherham","E08000018","All","All","All","All/Boys/Girls","71"
"Yorkshire and The Humber","Sheffield","E08000019","All","All","All","All/Boys/Girls","71"
"Yorkshire and The Humber","Wakefield","E08000036","All","All","All","All/Boys/Girls","72"
"Yorkshire and The Humber","York","E06000014","All","All","All","All/Boys/Girls","74"
"East Midlands","Derby","E06000015","All","All","All","All/Boys/Girls","66"
"East Midlands","Derbyshire","E10000007","All","All","All","All/Boys/Girls","75"
"East Midlands","Leicester","E06000016","All","All","All","All/Boys/Girls","67"
"East Midlands","Leicestershire","E10000018","All","All","All","All/Boys/Girls","73"
"East Midlands","Lincolnshire","E10000019","All","All","All","All/Boys/Girls","73"
"East Midlands","Northamptonshire","E10000021","All","All","All","All/Boys/Girls","73"
"East Midlands","Nottingham","E06000018","All","All","All","All/Boys/Girls","66"
"East Midlands","Nottinghamshire","E10000024","All","All","All","All/Boys/Girls","72"
"East Midlands","Rutland","E06000017","All","All","All","All/Boys/Girls","80"
"West Midlands","Birmingham","E08000025","All","All","All","All/Boys/Girls","70"
"West Midlands","Coventry","E08000026","All","All","All","All/Boys/Girls","70"
"West Midlands","Dudley","E08000027","All","All","All","All/Boys/Girls","74"
"West Midlands","Herefordshire, County of","E06000019","All","All","All","All/Boys/Girls","75"
"West Midlands","Sandwell","E08000028","All","All","All","All/Boys/Girls","68"
"West Midlands","Shropshire","E06000051","All","All","All","All/Boys/Girls","73"
"West Midlands","Solihull","E08000029","All","All","All","All/Boys/Girls","79"
"West Midlands","Staffordshire","E10000028","All","All","All","All/Boys/Girls","77"
"West Midlands","Stoke-on-Trent","E06000021","All","All","All","All/Boys/Girls","70"
"West Midlands","Telford and Wrekin","E06000020","All","All","All","All/Boys/Girls","77"
"West Midlands","Walsall","E08000030","All","All","All","All/Boys/Girls","72"
"West Midlands","Warwickshire","E10000031","All","All","All","All/Boys/Girls","76"
"West Midlands","Wolverhampton","E08000031","All","All","All","All/Boys/Girls","71"
"West Midlands","Worcestershire","E10000034","All","All","All","All/Boys/Girls","73"
"East","Bedford","E06000055","All","All","All","All/Boys/Girls","72"
"East","Cambridgeshire","E10000003","All","All","All","All/Boys/Girls","73"
"East","Central Bedfordshire","E06000056","All","All","All","All/Boys/Girls","77"
"East","Essex","E10000012","All","All","All","All/Boys/Girls","77"
"East","Hertfordshire","E10000015","All","All","All","All/Boys/Girls","79"
"East","Luton","E06000032","All","All","All","All/Boys/Girls","70"
"East","Norfolk","E10000020","All","All","All","All/Boys/Girls","75"
"East","Peterborough","E06000031","All","All","All","All/Boys/Girls","68"
"East","Southend-on-Sea","E06000033","All","All","All","All/Boys/Girls","77"
"East","Suffolk","E10000029","All","All","All","All/Boys/Girls","72"
"East","Thurrock","E06000034","All","All","All","All/Boys/Girls","76"
"London","Camden","E09000007","All","All","All","All/Boys/Girls","75"
"London","City of London","E09000001","All","All","All","All/Boys/Girls","!"
"London","Hackney","E09000012","All","All","All","All/Boys/Girls","81"
"London","Hammersmith and Fulham","E09000013","All","All","All","All/Boys/Girls","78"
"London","Haringey","E09000014","All","All","All","All/Boys/Girls","78"
"London","Islington","E09000019","All","All","All","All/Boys/Girls","75"
"London","Kensington and Chelsea","E09000020","All","All","All","All/Boys/Girls","81"
"London","Lambeth","E09000022","All","All","All","All/Boys/Girls","78"
"London","Lewisham","E09000023","All","All","All","All/Boys/Girls","79"
"London","Newham","E09000025","All","All","All","All/Boys/Girls","79"
"London","Southwark","E09000028","All","All","All","All/Boys/Girls","77"
"London","Tower Hamlets","E09000030","All","All","All","All/Boys/Girls","76"
"London","Wandsworth","E09000032","All","All","All","All/Boys/Girls","81"
"London","Westminster","E09000033","All","All","All","All/Boys/Girls","77"
"London","Barking and Dagenham","E09000002","All","All","All","All/Boys/Girls","75"
"London","Barnet","E09000003","All","All","All","All/Boys/Girls","77"
"London","Bexley","E09000004","All","All","All","All/Boys/Girls","81"
"London","Brent","E09000005","All","All","All","All/Boys/Girls","75"
"London","Bromley","E09000006","All","All","All","All/Boys/Girls","80"
"London","Croydon","E09000008","All","All","All","All/Boys/Girls","76"
"London","Ealing","E09000009","All","All","All","All/Boys/Girls","72"
"London","Enfield","E09000010","All","All","All","All/Boys/Girls","73"
"London","Greenwich","E09000011","All","All","All","All/Boys/Girls","81"
"London","Harrow","E09000015","All","All","All","All/Boys/Girls","77"
"London","Havering","E09000016","All","All","All","All/Boys/Girls","77"
"London","Hillingdon","E09000017","All","All","All","All/Boys/Girls","75"
"London","Hounslow","E09000018","All","All","All","All/Boys/Girls","79"
"London","Kingston upon Thames","E09000021","All","All","All","All/Boys/Girls","76"
"London","Merton","E09000024","All","All","All","All/Boys/Girls","74"
"London","Redbridge","E09000026","All","All","All","All/Boys/Girls","77"
"London","Richmond upon Thames","E09000027","All","All","All","All/Boys/Girls","79"
"London","Sutton","E09000029","All","All","All","All/Boys/Girls","78"
"London","Waltham Forest","E09000031","All","All","All","All/Boys/Girls","79"
"South East","Bracknell Forest","E06000036","All","All","All","All/Boys/Girls","77"
"South East","Brighton and Hove","E06000043","All","All","All","All/Boys/Girls","75"
"South East","Buckinghamshire","E10000002","All","All","All","All/Boys/Girls","77"
"South East","East Sussex","E10000011","All","All","All","All/Boys/Girls","76"
"South East","Hampshire","E10000014","All","All","All","All/Boys/Girls","80"
"South East","Isle of Wight","E06000046","All","All","All","All/Boys/Girls","75"
"South East","Kent","E10000016","All","All","All","All/Boys/Girls","78"
"South East","Medway","E06000035","All","All","All","All/Boys/Girls","75"
"South East","Milton Keynes","E06000042","All","All","All","All/Boys/Girls","75"
"South East","Oxfordshire","E10000025","All","All","All","All/Boys/Girls","74"
"South East","Portsmouth","E06000044","All","All","All","All/Boys/Girls","73"
"South East","Reading","E06000038","All","All","All","All/Boys/Girls","74"
"South East","Slough","E06000039","All","All","All","All/Boys/Girls","76"
"South East","Southampton","E06000045","All","All","All","All/Boys/Girls","75"
"South East","Surrey","E10000030","All","All","All","All/Boys/Girls","78"
"South East","West Berkshire","E06000037","All","All","All","All/Boys/Girls","75"
"South East","West Sussex","E10000032","All","All","All","All/Boys/Girls","69"
"South East","Windsor and Maidenhead","E06000040","All","All","All","All/Boys/Girls","80"
"South East","Wokingham","E06000041","All","All","All","All/Boys/Girls","80"
"South West","Bath and North East Somerset","E06000022","All","All","All","All/Boys/Girls","74"
"South West","Bournemouth","E06000028","All","All","All","All/Boys/Girls","72"
"South West","Bristol, City of","E06000023","All","All","All","All/Boys/Girls","71"
"South West","Cornwall","E06000052","All","All","All","All/Boys/Girls","74"
"South West","Devon","E10000008","All","All","All","All/Boys/Girls","73"
"South West","Dorset","E10000009","All","All","All","All/Boys/Girls","72"
"South West","Gloucestershire","E10000013","All","All","All","All/Boys/Girls","73"
"South West","Isles of Scilly","E06000053","All","All","All","All/Boys/Girls","!"
"South West","North Somerset","E06000024","All","All","All","All/Boys/Girls","77"
"South West","Plymouth","E06000026","All","All","All","All/Boys/Girls","71"
"South West","Poole","E06000029","All","All","All","All/Boys/Girls","77"
"South West","Somerset","E10000027","All","All","All","All/Boys/Girls","75"
"South West","South Gloucestershire","E06000025","All","All","All","All/Boys/Girls","78"
"South West","Swindon","E06000030","All","All","All","All/Boys/Girls","71"
"South West","Torbay","E06000027","All","All","All","All/Boys/Girls","73"
"South West","Wiltshire","E06000054","All","All","All","All/Boys/Girls","73"
