"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","All","80","%","13105"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","All","69","%","9240"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","All","77","%","2427"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","All","81","%","1720"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","All","82","%","2183"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","All","77","%","3855"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","All","80","%","14937"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","All","75","%","2840"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","All","75","%","3479"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","All","72","%","1342"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","All","75","%","2773"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","All","75","%","1929"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","All","79","%","3472"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","All","76","%","2425"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","All","74","%","1909"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","All","78","%","12809"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","All","78","%","17857"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","All","80","%","1671"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","All","77","%","6166"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","All","73","%","2340"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","All","73","%","2933"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","All","80","%","2034"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","All","78","%","1960"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","All","73","%","9435"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","All","75","%","3884"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","All","74","%","7296"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","All","76","%","5452"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","All","75","%","1971"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","All","77","%","5612"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","All","75","%","1286"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","All","74","%","5836"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","All","75","%","1917"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","All","78","%","3348"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","All","73","%","1429"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","All","72","%","1946"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","All","79","%","1693"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","All","73","%","3023"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","All","79","%","2467"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","All","74","%","5768"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","All","77","%","1545"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","All","74","%","1874"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","All","75","%","6911"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","All","76","%","5994"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","All","73","%","5209"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","All","74","%","5607"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","All","73","%","5369"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","All","75","%","5829"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","All","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","All","77","%","7905"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","All","73","%","6709"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","All","76","%","4129"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","All","71","%","5063"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","All","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","All","74","%","1424"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","All","77","%","2388"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","All","82","%","3417"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","All","71","%","2877"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","All","72","%","4116"
"Percentage of pupils reaching the key stage 1 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","All","73","%","7907"
