"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","All","65","%","1216"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","All","80","%","91"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","All","71","%","499"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","All","64","%","332"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","All","81","%","366"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","All","74","%","1158"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","All","75","%","787"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","All","73","%","157"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","All","81","%","140"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","All","73","%","781"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","All","67","%","126"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","All","78","%","201"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","All","86","%","273"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","All","76","%","484"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","All","84","%","271"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","All","53","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","All","81","%","42"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","All","77","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","All","74","%","46"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","All","80","%","60"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","All","75","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","All","55","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","All","77","%","134"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","All","79","%","68"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","All","82","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","All","72","%","134"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","All","64","%","426"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","All","76","%","136"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","All","73","%","132"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","All","68","%","406"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","All","80","%","44"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","All","75","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","All","64","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","All","58","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","All","58","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","All","76","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","All","68","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","All","65","%","171"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","All","56","%","1229"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","All","64","%","1521"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","All","72","%","46"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","All","65","%","26"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","All","73","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","All","68","%","60"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","All","69","%","871"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","All","63","%","330"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","All","67","%","86"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","All","78","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","All","100","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","All","74","%","239"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","All","66","%","249"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","All","73","%","83"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","All","69","%","368"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","All","62","%","302"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","All","65","%","342"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","All","56","%","759"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","All","55","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","All","67","%","1624"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","All","70","%","921"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","All","67","%","703"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","All","78","%","82"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","All","74","%","379"
